epoch,loss,accuracy
1.0,1.1081727012388234,93.03
2.0,0.3052980312342837,95.74
3.0,0.1802909438893485,96.74
4.0,0.13224755168787197,97.24
5.0,0.10594050006380976,97.55
6.0,0.08924822918752999,97.87
7.0,0.07777209807512984,98.01
8.0,0.06925104832503079,98.09
9.0,0.062414370779035444,98.31
10.0,0.05754022529003208,98.4
